Order#,Invoice,Date/Time,"Bill To",Outlet,ProductID,Model,ProductName,Option,Brand,Department,Supplier,Price,Qty,Line,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),"Cash Register","Sales Person",AccountManager,RetailSalesManager,AgentCommission,ItemBarcode,MerchantRef,Status,IsDiscounted,SystemPrice
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2658,ADLV-24SS-SSABDF-BLK,"BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT BLACK",1,"ART WORK",T-SHIRT,,0.00,2.000,0.00,0.00,91.5,91.5,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977038328,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2466,ADLV-24SS-SSAAEA-RED,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT RED",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977033385,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2355,ADLV-23FW-SSASPD-YLW,"SPACE DOODLE ARTWORK SHORT SLEEVE T-SHIRT YELLOW",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977030698,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2669,ADLV-24SS-SSABFD-BLK,"BEAR FRIENDS DOODLE ARTWORK SHORT SLEEVE T-SHIRT BLACK",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,45.75,45.75,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977038205,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2463,ADLV-24SS-SSAAER-NVY,"AE LOGO CAT EARPLUG ARTWORK SHORT SLEEVE T-SHIRT NAVY",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,2.000,0.00,0.00,97.36,97.36,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977033309,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2588,ADLV-24SS-SSLBPG-NVY,"BASIC LOGO PIGMENT WASHING SHORT SLEEVE T-SHIRT NAVY",1,"LOGO PLAY",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977036171,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2465,ADLV-24SS-SSAAEA-BLK,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT BLACK",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,2.000,0.00,0.00,97.36,97.36,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977033347,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85770,857700000000,"2024-08-04 11:07:53","Cash Sales CHATSWOOD",CHATSWOOD,2471,ADLV-24SS-SSAWEW-LIM,"WE WERE OVERLAP ARTWORK SHORT SLEEVE T-SHIRT LIME",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,2.000,0.00,0.00,97.36,97.36,N/A,N/A,"CHATSWOOD REMOTE","Ern Yi Te",,"Nicky Lee",0.00,8809977033460,"Blind Box (Size 1 for 5 box)",Completed,No,109.00
85771,857710000000,"2024-08-04 11:24:47","Sophia Ma","QV MELBOURNE",2611,ADLV-24SS-ACLBSM-BLK,"BASIC SMALL LOGO BALL CAP BLACK",,"LOGO PLAY",CAP,,89.00,1.000,89.00,8.09,40.43,40.43,50.03,50.03,"QV Store Laptop","Mony A",,,0.00,8809977036614,,Completed,No,89.00
85772,857720000000,"2024-08-04 11:28:02","Anh Quach","THE GLEN",2141,ADLV-23FW-LSATHK-WHT,"ADLV X SANRIO HELLO KITTY ARTWORK LONG SLEEVE T-SHIRT WHITE",1,"ADLV X HELLO KITTY","LONG SLEEVE T-SHIRT",,119.00,1.000,119.00,10.82,56.93,56.93,47.38,47.38,"THE GLEN LEFT","Evelyn Yang",,,0.00,8809932246133,,Completed,No,119.00
85772,857720000000,"2024-08-04 11:28:02","Anh Quach","THE GLEN",0,13636-PRODUCT-DISCOUNT,"L-SALES [60%]<br /> - ADLV X SANRIO HELLO KITTY ARTWORK LONG SLEEVE T-SHIRT WHITE",,,"LONG SLEEVE T-SHIRT",,-71.40,1.000,-71.40,-6.49,,,N/A,N/A,"THE GLEN LEFT","Evelyn Yang",,,0.00,,,Completed,No,
85773,857730000000,"2024-08-04 11:47:50","Cash Sales SYDNEY CBD","SYDNEY CBD",2508,ADLV-24SS-JKSYPW-BLK,"SYMBOL PUCKERING WINDBREAKER JACKET BLACK",1,"ADLV X JEONGHAN","ZIP-UP JACKET/HOODIE",,329.00,1.000,329.00,29.91,155.93,155.93,47.87,47.87,"Sydney CBD 02","Lydia h",,"Nicky Lee",0.00,8809977030988,,Completed,No,329.00
85775,857750000000,"2024-08-04 12:04:35","Punyawee Liu","QV MELBOURNE",2541,ADLV-24SS-ZPPLBS-BLK,"BASIC LOGO NEEDLEWORK HOODIE ZIP UP BLACK",1,"LOGO PLAY","ZIP-UP JACKET/HOODIE",,209.00,1.000,209.00,19.00,98.18,98.18,48.33,48.33,"QV Store Laptop","Mony A",,,0.00,8809977033989,,Completed,No,209.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2355,ADLV-23FW-SSASPD-YLW,"SPACE DOODLE ARTWORK SHORT SLEEVE T-SHIRT YELLOW",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977030698,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2225,ADLV-23FW-SSLSMP-YLW,"BIG NEW SYMBOL PRINTING SHORT SLEEVE T-SHIRT YELLOW",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809932247673,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2354,ADLV-23FW-SSADTN-CHA,"ADLV DIGITAL NOISE ARTWORK SHORT SLEEVE T-SHIRT CHARCOAL",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977030612,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2471,ADLV-24SS-SSAWEW-LIM,"WE WERE OVERLAP ARTWORK SHORT SLEEVE T-SHIRT LIME",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033460,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2221,ADLV-23FW-SSADCL-YLW,"DIN2LS CREATURE LETTERING SHORT SLEEVE T-SHIRT YELLOW",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809932247451,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,0,13627-PRODUCT-DISCOUNT,"L-SALES [40%]<br /> - DIN2LS CREATURE LETTERING SHORT SLEEVE T-SHIRT YELLOW",,,T-SHIRT,,0.00,1.000,0.00,0.00,,,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,,"blind box size 1",Completed,No,
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2356,ADLV-23FW-SSASPD-RED,"SPACE DOODLE ARTWORK SHORT SLEEVE T-SHIRT RED",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977030674,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2463,ADLV-24SS-SSAAER-NVY,"AE LOGO CAT EARPLUG ARTWORK SHORT SLEEVE T-SHIRT NAVY",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033309,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2465,ADLV-24SS-SSAAEA-BLK,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT BLACK",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033347,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2466,ADLV-24SS-SSAAEA-RED,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT RED",1,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033385,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2467,ADLV-24SS-SSAAEA-CHA,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT CHARCOAL",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033378,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2663,ADLV-24SS-SSLRBR-CCA,"RABBIT BEAR DOLL LOGO SHORT SLEEVE T-SHIRT COCOA",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,45.75,45.75,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977038403,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,1673,ADLV-22FW-SSBKBF-BRD,"BABY FACE BEAR DOLL SHORT SLEEVE T-SHIRT BLACK",1,"BABY FACE",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809902200981,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2658,ADLV-24SS-SSABDF-BLK,"BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT BLACK",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,45.75,45.75,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977038328,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2588,ADLV-24SS-SSLBPG-NVY,"BASIC LOGO PIGMENT WASHING SHORT SLEEVE T-SHIRT NAVY",1,"LOGO PLAY",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977036171,"blind box size 1",Completed,No,109.00
85776,857760000000,"2024-08-04 12:06:04","Cash Sales CHADSTONE",CHADSTONE,2669,ADLV-24SS-SSABFD-BLK,"BEAR FRIENDS DOODLE ARTWORK SHORT SLEEVE T-SHIRT BLACK",1,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,45.75,45.75,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977038205,"blind box size 1",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2355,ADLV-23FW-SSASPD-YLW,"SPACE DOODLE ARTWORK SHORT SLEEVE T-SHIRT YELLOW",2,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977030704,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2225,ADLV-23FW-SSLSMP-YLW,"BIG NEW SYMBOL PRINTING SHORT SLEEVE T-SHIRT YELLOW",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809932247680,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2354,ADLV-23FW-SSADTN-CHA,"ADLV DIGITAL NOISE ARTWORK SHORT SLEEVE T-SHIRT CHARCOAL",2,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977030629,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2471,ADLV-24SS-SSAWEW-LIM,"WE WERE OVERLAP ARTWORK SHORT SLEEVE T-SHIRT LIME",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033477,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2221,ADLV-23FW-SSADCL-YLW,"DIN2LS CREATURE LETTERING SHORT SLEEVE T-SHIRT YELLOW",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809932247468,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,0,13627-PRODUCT-DISCOUNT,"L-SALES [40%]<br /> - DIN2LS CREATURE LETTERING SHORT SLEEVE T-SHIRT YELLOW",,,T-SHIRT,,0.00,1.000,0.00,0.00,,,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,,"blind box size 2",Completed,No,
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2356,ADLV-23FW-SSASPD-RED,"SPACE DOODLE ARTWORK SHORT SLEEVE T-SHIRT RED",2,"ART WORK",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977030681,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2463,ADLV-24SS-SSAAER-NVY,"AE LOGO CAT EARPLUG ARTWORK SHORT SLEEVE T-SHIRT NAVY",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033316,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2466,ADLV-24SS-SSAAEA-RED,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT RED",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033392,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2467,ADLV-24SS-SSAAEA-CHA,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT CHARCOAL",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033378,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2465,ADLV-24SS-SSAAEA-BLK,"AE LOGO ASTRONAUT ARTWORK SHORT SLEEVE T-SHIRT BLACK",2,"ADLV X JEONGHAN",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977033354,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2588,ADLV-24SS-SSLBPG-NVY,"BASIC LOGO PIGMENT WASHING SHORT SLEEVE T-SHIRT NAVY",2,"LOGO PLAY",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977036188,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2124,ADLV-23SS-SSBKBF-RBD,"BABY FACE RABBIT DOLL SHORT SLEEVE T-SHIRT BLACK",2,"BABY FACE",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809932243132,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,2658,ADLV-24SS-SSABDF-BLK,"BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT BLACK",2,"ART WORK",T-SHIRT,,0.00,2.000,0.00,0.00,91.5,91.5,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809977038335,"blind box size 2",Completed,No,109.00
85777,857770000000,"2024-08-04 12:09:42","Cash Sales CHADSTONE",CHADSTONE,1673,ADLV-22FW-SSBKBF-BRD,"BABY FACE BEAR DOLL SHORT SLEEVE T-SHIRT BLACK",2,"BABY FACE",T-SHIRT,,0.00,1.000,0.00,0.00,48.68,48.68,N/A,N/A,"CHADSTONE REMOTE","Aaron T",,"Nicky Lee",0.00,8809902200998,"blind box size 2",Completed,No,109.00
85778,857780000000,"2024-08-04 12:12:11","Yerin Huh",CHATSWOOD,2363,ADLV-23FW-ACYVGS-BLK,"ADLV TYVEK GYM SACK BLACK",,"LOGO PLAY",BAG,,39.00,1.000,39.00,3.55,18.07,18.07,49.03,49.03,"Chatswood Right","Pat S",,,0.00,8809932249684,,Completed,No,39.00
85779,857790000000,"2024-08-04 12:12:37","Punyawee Liu","QV MELBOURNE",2589,ADLV-24SS-SSLBPG-CHA,"BASIC LOGO PIGMENT WASHING SHORT SLEEVE T-SHIRT CHARCOAL",1,"LOGO PLAY",T-SHIRT,,109.00,1.000,109.00,9.91,48.68,48.68,50.87,50.87,"QV Store Laptop","Mony A",,,0.00,8809977036157,,Completed,No,109.00
85780,857800000000,"2024-08-04 12:17:51","Cash Sales SYDNEY CBD","SYDNEY CBD",2548,ADLV-23FW-HDLSYP-BLK,"NEW SYMBOL LOGO SPRAY WASHING HOODIE BLACK",1,"LOGO PLAY",HOODIES,,229.00,1.000,229.00,20.82,106.43,106.43,48.88,48.88,"Sydney CBD 02","Lydia h",,"Nicky Lee",0.00,8809977030759,,Completed,No,229.00
85781,857810000000,"2024-08-04 12:18:45","Cash Sales SYDNEY CBD","SYDNEY CBD",2597,ADLV-24SS-SSABAQ-CHA,"BEAR APPLIQUE PIGMENT WASHING SHORT SLEEVE T-SHIRT CHARCOAL",1,"ART WORK",T-SHIRT,,119.00,1.000,119.00,10.82,56.93,56.93,47.38,47.38,"Sydney CBD 01","Nathan W",,"Nicky Lee",0.00,8809977036454,,Completed,No,119.00
85589,855890000000,"2024-08-02 09:34:42","Cash Sales THE GLEN","THE GLEN",2140,ADLV-23FW-SWATHK-BLK,"ADLV X SANRIO HELLO KITTY ARTWORK SWEAT SHIRT BLACK",1,"ADLV X HELLO KITTY",SWEATER,,159.00,-1.000,-159.00,-14.45,-73.43,-73.43,N/A,N/A,"THE GLEN LEFT","Victor Z",,,0.00,8809932246201,,Completed,No,159.00
85589,855890000000,"2024-08-02 09:34:42","Cash Sales THE GLEN","THE GLEN",2139,ADLV-23FW-SWATHK-LIM,"ADLV X SANRIO HELLO KITTY ARTWORK SWEAT SHIRT LIME",2,"ADLV X HELLO KITTY",SWEATER,,159.00,1.000,159.00,14.45,73.43,73.43,49.20,49.20,"THE GLEN LEFT","Victor Z",,,0.00,8809932246232,,Completed,No,159.00
85589,855890000000,"2024-08-02 09:34:42","Cash Sales THE GLEN","THE GLEN",0,13638-PRODUCT-DISCOUNT,"L-SALES [60%]<br /> - ADLV X SANRIO HELLO KITTY ARTWORK SWEAT SHIRT LIME",,,SWEATER,,-95.40,1.000,-95.40,-8.67,,,N/A,N/A,"THE GLEN LEFT","Victor Z",,,0.00,,,Completed,No,
85782,857820000000,"2024-08-04 12:38:36","Wendy Li","QV MELBOURNE",1599,ADLV-22SS-SSAILT-BLK,"I LOVE TEDDY BEAR SHORT SLEEVE T-SHIRT BLACK",1,"ART WORK",T-SHIRT,,109.00,1.000,109.00,9.91,48.68,48.68,50.87,50.87,"QV Store Laptop","Mony A",,,0.00,8809860426799,,Completed,No,109.00
85782,857820000000,"2024-08-04 12:38:36","Wendy Li","QV MELBOURNE",0,13646-PRODUCT-DISCOUNT,"L-SALES [10%]<br /> - I LOVE TEDDY BEAR SHORT SLEEVE T-SHIRT BLACK",,,T-SHIRT,,-10.90,1.000,-10.90,-0.99,,,N/A,N/A,"QV Store Laptop","Mony A",,,0.00,,,Completed,No,
85783,857830000000,"2024-08-04 12:49:14","Cash Sales CHADSTONE",CHADSTONE,2576,ADLV-24SS-SSLSTP-CHA,"STAR AE LOGO PIGMENT WASHING SHORT SLEEVE T-SHIRT CHARCOAL",1,"ART WORK",T-SHIRT,,119.00,1.000,119.00,10.82,56.93,56.93,47.38,47.38,"Chadstone Store computer","Aaron T",,"Nicky Lee",0.00,8809977035853,,Completed,No,119.00
85784,857840000000,"2024-08-04 12:55:11","Santiago Pineda Ortiz","QV MELBOURNE",2659,ADLV-24SS-SSABDF-WHT,"BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT WHITE",1,"ART WORK",T-SHIRT,,109.00,1.000,109.00,9.91,45.75,45.75,53.83,53.83,"QV Store Laptop","Mony A",,,0.00,8809977038304,,Completed,No,109.00
85785,857850000000,"2024-08-04 12:57:10","Yen Trieu",CHATSWOOD,2539,ADLV-24SS-SWPLBS-CRM,"BASIC LOGO NEEDLEWORK PULLOVER SWEATSHIRT CREAM",1,"LOGO PLAY",SWEATER,,169.00,1.000,169.00,15.36,81.68,81.68,46.84,46.84,"Chatswood Right","Pat S",,,0.00,8809977033941,,Completed,No,169.00
85785,857850000000,"2024-08-04 12:57:10","Yen Trieu",CHATSWOOD,2546,ADLV-24SS-PTPLBS-MEL,"BASIC LOGO NEEDLEWORK SWEAT PANTS MELANGE",0,"LOGO PLAY","BOTTOMS (LONG)",,159.00,1.000,159.00,14.45,73.43,73.43,49.20,49.20,"Chatswood Right","Pat S",,,0.00,8809977034122,,Completed,No,159.00
85785,857850000000,"2024-08-04 12:57:10","Yen Trieu",CHATSWOOD,2545,ADLV-24SS-PTPLBS-CRM,"BASIC LOGO NEEDLEWORK SWEAT PANTS CREAM",0,"LOGO PLAY","BOTTOMS (LONG)",,159.00,1.000,159.00,14.45,73.43,73.43,49.20,49.20,"Chatswood Right","Pat S",,,0.00,8809977034085,,Completed,No,159.00
85786,857860000000,"2024-08-04 13:01:17","Xuyan Wang","QV MELBOURNE",2372,ADLV-23FW-ZPLSBL-MEL,"CIRCLE NEW SYMBOL LOGO HOODIE ZIP UP MELANGE",1,"LOGO PLAY","ZIP-UP JACKET/HOODIE",,239.00,1.000,239.00,21.73,114.68,114.68,47.22,47.22,"QV Store Laptop","Mony A",,,0.00,8809932249240,,Completed,No,239.00
85788,857880000000,"2024-08-04 13:27:26","Xin Yuah","THE GLEN",2259,ADLV-23SS-PTLESL-IVY,"ESSENTIAL LOGO SEASON2 TRAINING PANTS IVORY",2,"LOGO PLAY","BOTTOMS (LONG)",,169.00,1.000,169.00,15.36,81.68,81.68,46.84,46.84,"THE GLEN LEFT","Evelyn Yang",,,0.00,8809902205108,,Completed,No,169.00
85788,857880000000,"2024-08-04 13:27:26","Xin Yuah","THE GLEN",2396,ADLV-24SS-KNSRST-BLK,"SYMBOL LOGO RIVET STRIPE TERRY KNIT BLACK",1,"ADLV X JEONGHAN",KNIT/CARDIGAN,,209.00,1.000,209.00,19.00,98.18,98.18,48.33,48.33,"THE GLEN LEFT","Evelyn Yang",,,0.00,8809977032043,,Completed,No,209.00
85788,857880000000,"2024-08-04 13:27:26","Xin Yuah","THE GLEN",0,13599-PRODUCT-DISCOUNT,"L-SALES [20%]<br /> - SYMBOL LOGO RIVET STRIPE TERRY KNIT BLACK",,,KNIT/CARDIGAN,,-41.80,1.000,-41.80,-3.80,,,N/A,N/A,"THE GLEN LEFT","Evelyn Yang",,,0.00,,,Completed,No,
85788,857880000000,"2024-08-04 13:27:26","Xin Yuah","THE GLEN",2379,ADLV-23FW-HDATRP-LIM,"TRPS2 CREATURE HOODIE LIME",1,"ART WORK",HOODIES,,189.00,1.000,189.00,17.18,89.93,89.93,47.66,47.66,"THE GLEN LEFT","Evelyn Yang",,,0.00,8809932249387,,Completed,No,189.00
85788,857880000000,"2024-08-04 13:27:26","Xin Yuah","THE GLEN",2142,ADLV-23FW-LSATHK-BLK,"ADLV X SANRIO HELLO KITTY ARTWORK LONG SLEEVE T-SHIRT BLACK",1,"ADLV X HELLO KITTY","LONG SLEEVE T-SHIRT",,119.00,1.000,119.00,10.82,56.93,56.93,47.38,47.38,"THE GLEN LEFT","Evelyn Yang",,,0.00,8809932246119,,Completed,No,119.00
85788,857880000000,"2024-08-04 13:27:26","Xin Yuah","THE GLEN",0,13620-PRODUCT-DISCOUNT,"L-SALES [40%]<br /> - ADLV X SANRIO HELLO KITTY ARTWORK LONG SLEEVE T-SHIRT BLACK",,,"LONG SLEEVE T-SHIRT",,-47.60,1.000,-47.60,-4.33,,,N/A,N/A,"THE GLEN LEFT","Evelyn Yang",,,0.00,,,Completed,No,
